CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
05/19/2018,1743,9S,1300 N FREMONT AV,SHOOTING,,FIREARM,743,WESTERN,Sandtown-Winchester,-76.63696,39.30359,"(39.30359, -76.63696)",Street,1
05/17/2018,1111,9S,1600 N BRADFORD ST,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.58511,39.30933,"(39.30933, -76.58511)",Street,1
05/16/2018,1709,9S,2400 W BELVEDERE AV,SHOOTING,,FIREARM,532,NORTHERN,Levindale,-76.66237,39.35448,"(39.35448, -76.66237)",Street,1
05/16/2018,1211,9S,2600 PENNSYLVANIA AV,SHOOTING,,FIREARM,733,WESTERN,Penn North,-76.64398,39.31127,"(39.31127, -76.64398)",Street,1
05/16/2018,932,9S,3400 LEVERTON AV,SHOOTING,,FIREARM,223,SOUTHEASTERN,Baltimore Highlands,-76.56876,39.29184,"(39.29184, -76.56876)",Street,1
05/16/2018,830,1F,2000 HOLLINS ST,HOMICIDE,,FIREARM,842,SOUTHWESTERN,Boyd-Booth,-76.64881,39.28709,"(39.28709, -76.64881)",Street,1
05/15/2018,2237,9S,5500 BOWLEYS LA,SHOOTING,,FIREARM,443,NORTHEASTERN,Frankford,-76.55172,39.31923,"(39.31923, -76.55172)",Street,1
05/15/2018,2237,9S,5500 BOWLEYS LA,SHOOTING,,FIREARM,443,NORTHEASTERN,Frankford,-76.55172,39.31923,"(39.31923, -76.55172)",Street,1
05/15/2018,1929,9S,4700 YORK RD,SHOOTING,,FIREARM,521,NORTHERN,Kernewood,-76.60964,39.34629,"(39.34629, -76.60964)",Street,1
05/15/2018,1703,9S,2200 RAMSAY ST,SHOOTING,,FIREARM,841,SOUTHWESTERN,Carrollton Ridge,-76.65124,39.28296,"(39.28296, -76.65124)",Street,1
05/15/2018,1555,1F,3700 ST MARGARET ST,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.59561,39.23283,"(39.23283, -76.59561)",Public Are,1
05/15/2018,1218,9S,1200 SARGEANT ST,SHOOTING,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63455,39.2821,"(39.2821, -76.63455)",Street,1
05/14/2018,1924,9S,500 MT HOLLY ST,SHOOTING,,FIREARM,843,SOUTHWESTERN,Allendale,-76.67961,39.29269,"(39.29269, -76.67961)",Street,1
05/14/2018,1432,9S,2000 ETTING ST,SHOOTING,,FIREARM,131,CENTRAL,Druid Heights,-76.63604,39.30716,"(39.30716, -76.63604)",Street,1
05/14/2018,1432,9S,2000 ETTING ST,SHOOTING,,FIREARM,131,CENTRAL,Druid Heights,-76.63604,39.30716,"(39.30716, -76.63604)",Street,1
05/14/2018,1432,9S,2000 ETTING ST,SHOOTING,,FIREARM,131,CENTRAL,Druid Heights,-76.63604,39.30716,"(39.30716, -76.63604)",Street,1
05/14/2018,1432,9S,2000 ETTING ST,SHOOTING,,FIREARM,131,CENTRAL,Druid Heights,-76.63604,39.30716,"(39.30716, -76.63604)",Street,1
05/14/2018,401,1F,4400 6TH ST,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.59966,39.22581,"(39.22581, -76.59966)",,1
05/12/2018,2350,1O,2000 MC CULLOH ST,HOMICIDE,,OTHER,131,CENTRAL,Druid Heights,-76.6348,39.30817,"(39.30817, -76.6348)",Dwelling,1
05/12/2018,1730,9S,400 E PATAPSCO AV,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60529,39.23726,"(39.23726, -76.60529)",Street,1
05/11/2018,2257,9S,500 N FREMONT AV,SHOOTING,,FIREARM,713,WESTERN,Harlem Park,-76.63196,39.29448,"(39.29448, -76.63196)",Street,1
05/10/2018,2231,9S,2600 GWYNNS FALLS PKWY,SHOOTING,,FIREARM,731,NORTHWESTERN,Panway/Braddish Avenue,-76.66049,39.31496,"(39.31496, -76.66049)",Street,1
05/10/2018,2231,9S,2600 GWYNNS FALLS PKWY,SHOOTING,,FIREARM,731,NORTHWESTERN,Panway/Braddish Avenue,-76.66049,39.31496,"(39.31496, -76.66049)",Street,1
05/10/2018,403,9S,2400 E LAFAYETTE AV,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.58436,39.3111,"(39.3111, -76.58436)",Street,1
05/10/2018,102,9S,400 S PARRISH ST,SHOOTING,,FIREARM,935,SOUTHERN,New Southwest/Mount Clare,-76.64138,39.2829,"(39.2829, -76.64138)",Alley,1
05/09/2018,2317,1F,1200 W NORTH AV,HOMICIDE,,FIREARM,733,WESTERN,Penn North,-76.63707,39.31032,"(39.31032, -76.63707)",Street,1
05/08/2018,2148,9S,700 MURA ST,SHOOTING,,FIREARM,311,EASTERN,Johnston Square,-76.60756,39.30433,"(39.30433, -76.60756)",Street,1
05/08/2018,2020,1F,3600 W MULBERRY ST,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Allendale,-76.67737,39.29183,"(39.29183, -76.67737)",Street,1
05/08/2018,1823,9S,3400 LEVERTON AV,SHOOTING,,FIREARM,223,SOUTHEASTERN,Baltimore Highlands,-76.56876,39.29184,"(39.29184, -76.56876)",Street,1
05/08/2018,1743,9S,900 S CATON AV,SHOOTING,,FIREARM,832,SOUTHWESTERN,Violetville,-76.67137,39.27355,"(39.27355, -76.67137)",Hospital,1
05/08/2018,1603,1K,200 WASHBURN AV,HOMICIDE,,KNIFE,913,SOUTHERN,Brooklyn,-76.60866,39.23582,"(39.23582, -76.60866)",Dwelling,1
05/08/2018,111,9S,2300 ANNAPOLIS RD,SHOOTING,,FIREARM,921,SOUTHERN,Westport,-76.63412,39.26286,"(39.26286, -76.63412)",Street,1
05/07/2018,215,9S,5600 LOCH RAVEN BLVD,SHOOTING,,FIREARM,415,NORTHEASTERN,Loch Raven,-76.58856,39.35952,"(39.35952, -76.58856)",Hospital,1
05/07/2018,25,1K,0 N HOWARD ST,HOMICIDE,,KNIFE,111,CENTRAL,Downtown,-76.61941,39.28943,"(39.28943, -76.61941)",Alley,1
05/06/2018,1941,9S,300 N FREMONT AV,SHOOTING,,FIREARM,712,WESTERN,Poppleton,-76.63098,39.2927,"(39.2927, -76.63098)",Street,1
05/06/2018,1311,9S,900 S CATON AV,SHOOTING,,FIREARM,832,SOUTHWESTERN,Violetville,-76.67137,39.27355,"(39.27355, -76.67137)",Hospital,1
05/06/2018,1303,1F,4100 MOUNTWOOD RD,HOMICIDE,,FIREARM,844,SOUTHWESTERN,Edmondson Village,-76.68449,39.30069,"(39.30069, -76.68449)",Street,1
05/06/2018,443,1F,1100 NANTICOKE ST,HOMICIDE,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63133,39.2805,"(39.2805, -76.63133)",Dwelling,1
05/05/2018,2335,9S,600 N BENTALOU ST,SHOOTING,,FIREARM,721,WESTERN,Rosemont Homeowners/Tenan,-76.65329,39.2949,"(39.2949, -76.65329)",Street,1
05/05/2018,1806,1F,100 S EDEN ST,HOMICIDE,,FIREARM,212,SOUTHEASTERN,Washington Hill,-76.59865,39.29004,"(39.29004, -76.59865)",,1
05/05/2018,1806,9S,100 S EDEN ST,SHOOTING,,FIREARM,212,SOUTHEASTERN,Washington Hill,-76.59865,39.29004,"(39.29004, -76.59865)",,1
05/05/2018,1335,9S,0 S Payson St,SHOOTING,,FIREARM,842,SOUTHWESTERN,Boyd-Booth,-76.6486,39.28767,"(39.28767, -76.6486)",Street,1
05/03/2018,2253,9S,1200 WASHINGTON BLVD,SHOOTING,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63424,39.2816,"(39.2816, -76.63424)",Street,1
05/03/2018,1540,9S,3200 MC TEAGUE ST,SHOOTING,,FIREARM,842,SOUTHWESTERN,Carroll-South Hilton,-76.67054,39.28165,"(39.28165, -76.67054)",Street,1
05/03/2018,1540,9S,3200 MC TEAGUE ST,SHOOTING,,FIREARM,842,SOUTHWESTERN,Carroll-South Hilton,-76.67054,39.28165,"(39.28165, -76.67054)",Street,1
05/03/2018,1351,1F,2600 QUANTICO AV,HOMICIDE,,FIREARM,533,NORTHERN,Greenspring,-76.66128,39.33793,"(39.33793, -76.66128)",Street,1
05/02/2018,1653,9S,2700 REISTERSTOWN RD,SHOOTING,,FIREARM,611,NORTHWESTERN,Liberty Square,-76.65284,39.31874,"(39.31874, -76.65284)",Alley,1
05/02/2018,1300,9S,0 W 20TH ST,SHOOTING,,FIREARM,141,NORTHERN,Charles North,-76.61703,39.31218,"(39.31218, -76.61703)",Street,1
05/01/2018,1550,1K,5900 YORK RD,HOMICIDE,,KNIFE,523,NORTHERN,Rosebank,-76.60997,39.36454,"(39.36454, -76.60997)",Street,1
04/30/2018,2336,9S,5200 FRANKFORD AV,SHOOTING,,FIREARM,444,NORTHEASTERN,Frankford,-76.54099,39.32589,"(39.32589, -76.54099)",Street,1
04/30/2018,2336,9S,5200 FRANKFORD AV,SHOOTING,,FIREARM,444,NORTHEASTERN,Frankford,-76.54099,39.32589,"(39.32589, -76.54099)",Street,1
04/29/2018,1934,9S,2500 W FRANKLIN ST,SHOOTING,,FIREARM,842,WESTERN,Penrose/Fayette Street Ou,-76.65679,39.29329,"(39.29329, -76.65679)",Parking Lo,1
04/29/2018,1115,9S,700 N PATTERSON PARK AV,SHOOTING,,FIREARM,321,EASTERN,Middle East,-76.58517,39.29878,"(39.29878, -76.58517)",Street,1
04/28/2018,2134,1F,1400 E PRESTON ST,HOMICIDE,,FIREARM,343,EASTERN,Oliver,-76.59947,39.30518,"(39.30518, -76.59947)",Street,1
04/28/2018,2100,1F,700 N COLLINGTON AV,HOMICIDE,,FIREARM,321,EASTERN,Middle East,-76.58672,39.29913,"(39.29913, -76.58672)",Street,1
04/28/2018,144,9S,1600 HAZEL ST,SHOOTING,,FIREARM,911,SOUTHERN,Curtis Bay,-76.58835,39.22608,"(39.22608, -76.58835)",Street,1
04/28/2018,144,9S,1600 HAZEL ST,SHOOTING,,FIREARM,911,SOUTHERN,Curtis Bay,-76.58835,39.22608,"(39.22608, -76.58835)",Street,1
04/27/2018,2107,9S,1100 N LUZERNE AV,SHOOTING,,FIREARM,323,EASTERN,Biddle Street,-76.58125,39.30411,"(39.30411, -76.58125)",Street,1
04/27/2018,1715,9S,2200 HARFORD RD,SHOOTING,,FIREARM,342,EASTERN,East Baltimore Midway,-76.59713,39.31508,"(39.31508, -76.59713)",Street,1
04/27/2018,1419,9S,400 N LINWOOD AV,SHOOTING,,FIREARM,221,SOUTHEASTERN,McElderry Park,-76.57647,39.29602,"(39.29602, -76.57647)",Street,1
04/27/2018,1236,9S,1400 ASHLAND AV,SHOOTING,,FIREARM,313,EASTERN,Gay Street,-76.5984,39.30038,"(39.30038, -76.5984)",Street,1
04/26/2018,2035,1F,2900 BELMONT AV,HOMICIDE,,FIREARM,813,SOUTHWESTERN,Northwest Community Actio,-76.66598,39.30352,"(39.30352, -76.66598)",Street,1
04/26/2018,1933,9S,3100 BAKER ST,SHOOTING,,FIREARM,813,SOUTHWESTERN,Rosemont,-76.66936,39.30585,"(39.30585, -76.66936)",Street,1
04/26/2018,1931,9S,3600 OLD YORK RD,SHOOTING,,FIREARM,543,NORTHERN,Waverly,-76.60789,39.33238,"(39.33238, -76.60789)",Public Are,1
04/26/2018,1807,9S,1600 E LANVALE ST,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,"(39.30955, -76.59643)",Street,1
04/26/2018,1807,9S,1600 E LANVALE ST,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,"(39.30955, -76.59643)",Street,1
04/26/2018,1807,9S,1600 E LANVALE ST,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,"(39.30955, -76.59643)",Street,1
04/26/2018,1726,1F,2600 SHIRLEY AV,HOMICIDE,,FIREARM,533,NORTHERN,Greenspring,-76.66135,39.33504,"(39.33504, -76.66135)",Street,1
04/26/2018,1350,9S,600 RICHWOOD AV,SHOOTING,,FIREARM,524,NORTHERN,Richnor Springs,-76.60751,39.34682,"(39.34682, -76.60751)",Street,1
04/26/2018,1201,9S,1100 W CROSS ST,SHOOTING,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63041,39.28132,"(39.28132, -76.63041)",Alley,1
04/26/2018,411,9S,800 GLADE CT,SHOOTING,,FIREARM,913,SOUTHERN,Brooklyn,-76.60071,39.2296,"(39.2296, -76.60071)",Street,1
04/25/2018,1920,1F,1600 CHURCH ST,HOMICIDE,,FIREARM,911,SOUTHERN,Curtis Bay,-76.58771,39.22303,"(39.22303, -76.58771)",Street,1
04/24/2018,421,9S,1200 W CROSS ST,SHOOTING,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63155,39.28212,"(39.28212, -76.63155)",Alley,1
04/23/2018,2225,9S,4200 FAIRFAX RD,SHOOTING,,FIREARM,641,NORTHWESTERN,West Forest Park,-76.68809,39.32034,"(39.32034, -76.68809)",Street,1
04/23/2018,106,9S,900 N MONROE ST,SHOOTING,,FIREARM,722,WESTERN,Midtown-Edmondson,-76.64757,39.29912,"(39.29912, -76.64757)",Street,1
04/22/2018,2246,9S,4300 NICHOLAS AV,SHOOTING,,FIREARM,442,NORTHEASTERN,Belair-Edison,-76.56246,39.32795,"(39.32795, -76.56246)",Street,1
04/22/2018,2246,9S,4300 NICHOLAS AV,SHOOTING,,FIREARM,442,NORTHEASTERN,Belair-Edison,-76.56246,39.32795,"(39.32795, -76.56246)",Street,1
04/22/2018,2002,9S,3300 BELAIR RD,SHOOTING,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.57357,39.32171,"(39.32171, -76.57357)",Street,1
04/22/2018,2002,9S,3300 BELAIR RD,SHOOTING,,FIREARM,432,NORTHEASTERN,Belair-Edison,-76.57357,39.32171,"(39.32171, -76.57357)",Street,1
04/22/2018,654,1F,2300 DRUID HILL AV,HOMICIDE,,FIREARM,733,WESTERN,Penn North,-76.63901,39.31119,"(39.31119, -76.63901)",Street,1
04/22/2018,131,9S,400 S CONKLING ST,SHOOTING,,FIREARM,231,SOUTHEASTERN,Highlandtown,-76.56725,39.28754,"(39.28754, -76.56725)",Street,1
04/21/2018,1651,9S,1500 CARSWELL ST,SHOOTING,,FIREARM,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59646,39.32329,"(39.32329, -76.59646)",Street,1
04/21/2018,148,1F,6100 FORTVIEW WY,HOMICIDE,,FIREARM,243,SOUTHEASTERN,O'Donnell Heights,-76.5424,39.27772,"(39.27772, -76.5424)",Street,1
04/20/2018,2144,9S,3100 BENSON AV,SHOOTING,,FIREARM,832,SOUTHWESTERN,Wilhelm Park,-76.66544,39.27387,"(39.27387, -76.66544)",Street,1
04/20/2018,1833,1K,3500 3RD ST,HOMICIDE,,KNIFE,913,SOUTHERN,Brooklyn,-76.60607,39.23973,"(39.23973, -76.60607)",Street,1
04/20/2018,1037,1F,1500 MADISON AV,HOMICIDE,,FIREARM,132,CENTRAL,Madison Park,-76.62914,39.30481,"(39.30481, -76.62914)",,1
04/19/2018,1145,9S,4200 SHELDON AV,SHOOTING,,FIREARM,442,NORTHEASTERN,Belair-Edison,-76.56462,39.32861,"(39.32861, -76.56462)",Street,1
04/19/2018,1104,1F,1700 N REGESTER ST,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.59406,39.31007,"(39.31007, -76.59406)",,1
04/19/2018,1104,9S,1700 N REGESTER ST,SHOOTING,,FIREARM,331,EASTERN,Broadway East,-76.59406,39.31007,"(39.31007, -76.59406)",,1
04/19/2018,0149 01:49,9S,1400 UNION AV,SHOOTING,,FIREARM,531,NORTHERN,Hampden,-76.63906,39.33254,"(39.33254, -76.63906)",Street,1
04/18/2018,2237,9S,800 N KENWOOD AV,SHOOTING,,FIREARM,323,EASTERN,Madison-Eastend,-76.57818,39.30018,"(39.30018, -76.57818)",Street,1
04/18/2018,2034,1F,700 E 43RD ST,HOMICIDE,,FIREARM,524,NORTHERN,Wilson Park,-76.60614,39.34197,"(39.34197, -76.60614)",,1
04/18/2018,1912,9S,4700 ALHAMBRA AV,SHOOTING,,FIREARM,524,NORTHERN,Wrenlane,-76.60736,39.34464,"(39.34464, -76.60736)",Street,1
04/18/2018,1401,1F,1900 PENROSE AV,HOMICIDE,,FIREARM,714,WESTERN,Penrose/Fayette Street Ou,-76.64772,39.29129,"(39.29129, -76.64772)",Street,1
04/18/2018,1353,1F,1000 W LOMBARD ST,HOMICIDE,,FIREARM,931,SOUTHERN,Hollins Market,-76.63378,39.28679,"(39.28679, -76.63378)",Street,1
04/17/2018,2122,1F,800 HERNDON CT,HOMICIDE,,FIREARM,913,SOUTHERN,Brooklyn,-76.60165,39.22985,"(39.22985, -76.60165)",Dwelling,1
04/17/2018,1715,9S,300 S SMALLWOOD ST,SHOOTING,,FIREARM,841,SOUTHWESTERN,Carrollton Ridge,-76.65121,39.28399,"(39.28399, -76.65121)",Street,1
04/17/2018,900,9S,3500 GREENMOUNT AV,SHOOTING,,FIREARM,542,NORTHERN,Guilford,-76.60949,39.33119,"(39.33119, -76.60949)",Street,1
04/17/2018,130,9S,200 N WARWICK AV,SHOOTING,,FIREARM,842,SOUTHWESTERN,Penrose/Fayette Street Ou,-76.65599,39.29081,"(39.29081, -76.65599)",Street,1
04/16/2018,2144,9S,800 E PRESTON ST,SHOOTING,,FIREARM,311,EASTERN,Johnston Square,-76.60651,39.30492,"(39.30492, -76.60651)",Street,1
04/16/2018,1600,1F,1700 E FEDERAL ST,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.59364,39.30855,"(39.30855, -76.59364)",Dwelling,1
04/16/2018,1600,1F,1700 E FEDERAL ST,HOMICIDE,,FIREARM,331,EASTERN,Broadway East,-76.59364,39.30855,"(39.30855, -76.59364)",Dwelling,1
04/15/2018,1352,1F,3800 W FRANKLIN ST,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Allendale,-76.67964,39.29259,"(39.29259, -76.67964)",Street,1
04/14/2018,2338,9S,3500 NOBLE ST,SHOOTING,,FIREARM,223,SOUTHEASTERN,Baltimore Highlands,-76.56831,39.29312,"(39.29312, -76.56831)",Street,1
04/14/2018,2331,1F,3900 W MULBERRY ST,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Allendale,-76.68162,39.29162,"(39.29162, -76.68162)",Dwelling,1
04/14/2018,2331,1F,3900 W MULBERRY ST,HOMICIDE,,FIREARM,843,SOUTHWESTERN,Allendale,-76.68162,39.29162,"(39.29162, -76.68162)",Dwelling,1
04/13/2018,2314,1F,3000 RAYNER AV,HOMICIDE,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.66696,39.29648,"(39.29648, -76.66696)",Street,1
04/13/2018,2314,9S,3000 RAYNER AV,SHOOTING,,FIREARM,814,SOUTHWESTERN,Franklintown Road,-76.66696,39.29648,"(39.29648, -76.66696)",Street,1
04/13/2018,2243,1F,500 N EAST AV,HOMICIDE,,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57218,39.29722,"(39.29722, -76.57218)",Street,1
04/13/2018,2243,9S,500 N EAST AV,SHOOTING,,FIREARM,224,SOUTHEASTERN,Ellwood Park/Monument,-76.57218,39.29722,"(39.29722, -76.57218)",Street,1
04/13/2018,2235,9S,3800 W BELVEDERE AV,SHOOTING,,FIREARM,633,NORTHWESTERN,Arlington,-76.68153,39.34523,"(39.34523, -76.68153)",Parking Lo,1
04/13/2018,2103,9S,1700 N CALHOUN ST,SHOOTING,,FIREARM,742,WESTERN,Sandtown-Winchester,-76.64371,39.30812,"(39.30812, -76.64371)",Street,1
04/13/2018,1948,9S,3200 PHELPS LA,SHOOTING,,FIREARM,842,SOUTHWESTERN,Carroll-South Hilton,-76.6716,39.28699,"(39.28699, -76.6716)",Street,1
04/13/2018,1948,9S,3200 PHELPS LA,SHOOTING,,FIREARM,842,SOUTHWESTERN,Carroll-South Hilton,-76.6716,39.28699,"(39.28699, -76.6716)",Street,1
04/13/2018,1005,9S,300 N STRICKER ST,SHOOTING,,FIREARM,711,WESTERN,Franklin Square,-76.64122,39.29221,"(39.29221, -76.64122)",Street,1
04/12/2018,2137,1F,1000 HOLLINS ST,HOMICIDE,,FIREARM,931,SOUTHERN,Hollins Market,-76.63429,39.2877,"(39.2877, -76.63429)",Dwelling,1
04/12/2018,1758,9S,1700 RUXTON AV,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65503,39.30774,"(39.30774, -76.65503)",Street,1
04/12/2018,1758,9S,1700 RUXTON AV,SHOOTING,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65503,39.30774,"(39.30774, -76.65503)",Street,1
04/12/2018,1654,1F,1400 CARROLL ST,HOMICIDE,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63627,39.2783,"(39.2783, -76.63627)",Dwelling,1
04/12/2018,1444,1F,1600 MORELAND AV,HOMICIDE,,FIREARM,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65581,39.30651,"(39.30651, -76.65581)",Street,1
04/11/2018,2039,9S,3300 W BALTIMORE ST,SHOOTING,,FIREARM,842,SOUTHWESTERN,Saint Josephs,-76.67245,39.28583,"(39.28583, -76.67245)",Street,1
04/10/2018,2020,9S,1400 E PRESTON ST,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.59947,39.30518,"(39.30518, -76.59947)",Street,1
04/10/2018,2020,9S,1400 E PRESTON ST,SHOOTING,,FIREARM,343,EASTERN,Oliver,-76.59947,39.30518,"(39.30518, -76.59947)",Street,1
04/08/2018,1819,9S,800 HARFORD CT,SHOOTING,,FIREARM,312,EASTERN,Oldtown,-76.60512,39.29903,"(39.29903, -76.60512)",Street,1
04/07/2018,2359,1F,1900 EDMONDSON AV,HOMICIDE,,FIREARM,722,WESTERN,Midtown-Edmondson,-76.64744,39.29512,"(39.29512, -76.64744)",Street,1
04/07/2018,2318,1F,2300 JEFFERSON ST,HOMICIDE,,FIREARM,221,SOUTHEASTERN,McElderry Park,-76.58418,39.29667,"(39.29667, -76.58418)",Street,1
04/07/2018,2044,9S,900 E PATAPSCO AV,SHOOTING,,FIREARM,912,SOUTHERN,Fairfield Area,-76.59756,39.23487,"(39.23487, -76.59756)",Street,1
04/07/2018,1458,9S,500 E COLD SPRING LA,SHOOTING,,FIREARM,524,NORTHERN,Richnor Springs,-76.60946,39.34618,"(39.34618, -76.60946)",Street,1
04/07/2018,301,1F,1500 W BALTIMORE ST,HOMICIDE,,FIREARM,711,WESTERN,Franklin Square,-76.64119,39.28845,"(39.28845, -76.64119)",Street,1
04/05/2018,2155,1F,1600 E 25TH ST,HOMICIDE,,FIREARM,342,EASTERN,Darley Park,-76.59535,39.31666,"(39.31666, -76.59535)",Street,1
04/05/2018,412,1F,3400 HILLDALE PL,HOMICIDE,,FIREARM,612,NORTHWESTERN,Park Circle,-76.65672,39.329,"(39.329, -76.65672)",,1
